t,count
1663358899,0
1663358900,0
1663358901,0
1663358902,0
1663358903,0
1663358904,0
1663358905,0
1663358906,0
1663358907,17264
1663358908,17264
1663358909,17264
1663358910,25603
1663358911,25917
1663358912,25917
1663358913,33853
1663358914,33853
1663358915,33853
1663358916,33853
1663358917,33853
1663358918,33853
1663358919,39035
1663358920,44350
1663358921,44350
1663358922,54535
1663358923,56077
1663358924,57419
1663358925,57419
1663358926,57419
1663358927,57419
1663358928,64033
1663358929,65210
1663358930,69830
