t,count
1663381000,0
1663381001,0
1663381002,0
1663381003,0
1663381004,0
1663381005,0
1663381006,0
1663381007,0
1663381008,0
1663381009,14239
1663381010,14239
1663381011,14239
1663381012,14239
1663381013,20763
1663381014,24101
1663381015,24101
1663381016,24101
1663381017,26378
1663381018,26378
1663381019,34529
1663381020,34529
1663381021,34529
1663381022,34529
1663381023,34529
1663381024,44755
1663381025,46141
1663381026,47175
1663381027,47866
1663381028,47866
1663381029,47866
1663381030,47866
1663381031,47866
1663381032,55698
1663381032,55698
