t,value
1663425130,9383
1663425133,9383
1663425136,9383
1663425139,9383
1663425142,9383
1663425145,9383
1663425148,9383
1663425151,9383
1663425154,9383
1663425157,9383
1663425160,9383
1663425163,9383
1663425165,9383
