t,value
1663369596,4410000000
1663369597,4460000000
1663369598,4510000000
1663369599,4540000000
1663369600,4960000000
1663369601,6390000000
1663369602,7960000000
1663369603,9880000000
1663369604,12090000000
1663369605,13320000000
1663369606,14340000000
1663369607,14760000000
1663369608,16910000000
1663369609,18450000000
1663369610,19460000000
1663369611,20780000000
1663369612,22150000000
1663369613,23170000000
1663369614,24270000000
1663369615,25470000000
1663369616,25480000000
1663369617,25760000000
1663369618,25820000000
1663369619,25820000000
1663369620,26000000000
1663369621,27380000000
1663369622,28420000000
1663369623,29440000000
1663369624,30440000000
1663369625,31480000000
1663369626,32530000000
1663369627,32970000000
1663369628,33060000000
