t,value
1663363402,4530000000
1663363403,4580000000
1663363404,4630000000
1663363405,4660000000
1663363406,5470000000
1663363407,6800000000
1663363408,8100000000
1663363409,10280000000
1663363410,12190000000
1663363411,13950000000
1663363412,14440000000
1663363413,16310000000
1663363414,18210000000
1663363415,18250000000
1663363416,18800000000
1663363417,20640000000
1663363418,22060000000
1663363419,23680000000
1663363420,25810000000
1663363421,26860000000
1663363422,28090000000
1663363423,28990000000
1663363424,29050000000
1663363425,30650000000
1663363426,30880000000
