t,value
1663420418,4540000000
1663420419,4600000000
1663420420,4640000000
1663420421,5000000000
1663420422,6870000000
1663420423,9050000000
1663420424,11820000000
1663420425,14990000000
1663420426,15850000000
1663420427,18710000000
1663420428,21050000000
1663420429,23800000000
1663420430,26480000000
1663420431,26660000000
1663420432,26840000000
1663420433,28540000000
1663420434,31820000000
1663420435,34140000000
1663420436,37320000000
1663420437,40640000000
1663420438,43510000000
1663420439,46060000000
1663420440,46260000000
1663420441,46340000000
1663420442,47560000000
1663420443,51030000000
1663420444,53800000000
1663420444,54340000000
