t,value
1663380964,4620000000
1663380965,4660000000
1663380966,4720000000
1663380967,4750000000
1663380968,7050000000
1663380969,9890000000
1663380970,12650000000
1663380971,15930000000
1663380972,18820000000
1663380973,19650000000
1663380974,20640000000
1663380975,24010000000
1663380976,27010000000
1663380977,29380000000
1663380978,30920000000
1663380979,32250000000
1663380980,34300000000
1663380981,37430000000
1663380982,40530000000
1663380983,40780000000
1663380984,43130000000
1663380985,46300000000
1663380986,49720000000
1663380987,51080000000
1663380988,52720000000
1663380989,54090000000
1663380990,55510000000
1663380991,56640000000
1663380992,59560000000
1663380993,62820000000
1663380993,63560000000
