t,value
1663363113,4590000000
1663363114,4640000000
1663363115,4690000000
1663363116,4720000000
1663363117,5780000000
1663363118,7730000000
1663363119,9710000000
1663363120,11840000000
1663363121,13150000000
1663363122,15180000000
1663363123,16140000000
1663363124,17410000000
1663363125,19410000000
1663363126,21050000000
1663363127,21750000000
1663363128,23600000000
1663363129,25490000000
1663363130,26070000000
1663363131,26100000000
1663363132,27010000000
1663363133,28800000000
1663363134,30760000000
1663363135,32040000000
1663363136,34010000000
1663363137,36000000000
1663363138,36890000000
1663363139,37920000000
1663363140,39330000000
1663363141,39430000000
1663363142,39590000000
1663363143,41520000000
1663363144,43460000000
1663363145,45210000000
1663363145,46350000000
