t,value
1663370047,4510000000
1663370048,4560000000
1663370049,4610000000
1663370050,4640000000
1663370051,5240000000
1663370052,6730000000
1663370053,8470000000
1663370054,10300000000
1663370055,12170000000
1663370056,13370000000
1663370057,13890000000
1663370058,15550000000
1663370059,16880000000
1663370060,17230000000
1663370061,19210000000
1663370062,20360000000
1663370063,20400000000
1663370064,21810000000
1663370065,23960000000
1663370066,25320000000
1663370067,27710000000
1663370068,29330000000
1663370069,31300000000
1663370070,32260000000
1663370071,32950000000
1663370072,33050000000
1663370073,34290000000
1663370074,35660000000
1663370075,36890000000
