t,value
1663438146,4930000000
1663438147,5000000000
1663438148,5040000000
1663438149,5150000000
1663438150,7410000000
1663438151,9260000000
1663438152,11630000000
1663438153,15340000000
1663438154,16320000000
1663438155,19180000000
1663438156,22160000000
1663438157,23470000000
1663438158,26950000000
1663438159,27220000000
1663438160,29460000000
1663438161,32090000000
1663438162,35620000000
1663438163,35660000000
1663438164,39040000000
1663438165,40090000000
1663438166,42620000000
1663438167,44290000000
1663438168,45500000000
1663438169,48420000000
1663438170,50730000000
1663438170,52350000000
