t,value
1663377077,4010000000
1663377078,4080000000
1663377079,4110000000
1663377080,4150000000
1663377081,6160000000
1663377082,7710000000
1663377083,10340000000
1663377084,12880000000
1663377085,13950000000
1663377086,15050000000
1663377087,16090000000
1663377088,17000000000
1663377089,18340000000
1663377090,20020000000
1663377091,21070000000
1663377092,22100000000
1663377093,23230000000
1663377094,24240000000
1663377095,25260000000
1663377096,26280000000
1663377097,26910000000
1663377098,28850000000
1663377099,30170000000
1663377100,31340000000
1663377101,32390000000
1663377102,33640000000
1663377103,35540000000
1663377104,36640000000
1663377105,37740000000
1663377106,38750000000
1663377107,39810000000
1663377108,41140000000
1663377109,41230000000
1663377110,41580000000
1663377111,42620000000
1663377112,43640000000
1663377113,44670000000
1663377114,45690000000
1663377115,47250000000
1663377116,48320000000
1663377117,49760000000
1663377118,51060000000
1663377119,52510000000
1663377120,53470000000
1663377121,53660000000
1663377122,53670000000
1663377123,53680000000
1663377124,53700000000
1663377125,53710000000
1663377126,53770000000
1663377127,55030000000
1663377128,56060000000
1663377129,57140000000
1663377130,58290000000
1663377131,60010000000
1663377132,60440000000
