t,value
1663375912,4520000000
1663375913,4570000000
1663375914,4600000000
1663375915,4640000000
1663375916,6950000000
1663375917,8580000000
1663375918,11330000000
1663375919,13140000000
1663375920,14260000000
1663375921,15360000000
1663375922,16380000000
1663375923,17250000000
1663375924,18380000000
1663375925,20580000000
1663375926,21750000000
1663375927,22880000000
1663375928,23920000000
1663375929,25080000000
1663375930,26480000000
1663375931,27520000000
1663375932,28530000000
1663375933,29560000000
1663375934,30730000000
1663375935,31750000000
1663375936,32780000000
1663375937,33820000000
1663375938,35210000000
1663375939,36490000000
1663375940,37540000000
1663375941,38710000000
1663375942,39750000000
1663375943,40990000000
1663375944,42400000000
1663375945,43420000000
1663375946,44430000000
1663375947,45410000000
1663375948,46430000000
1663375949,47980000000
1663375950,48610000000
1663375951,49470000000
1663375952,50500000000
1663375953,51590000000
1663375954,52660000000
1663375955,53700000000
1663375956,55260000000
1663375957,56290000000
1663375958,57980000000
1663375959,59340000000
1663375960,60480000000
1663375961,61300000000
1663375962,61300000000
1663375963,61310000000
1663375964,61330000000
1663375965,61340000000
1663375966,61740000000
1663375967,62820000000
1663375968,63860000000
1663375969,64910000000
1663375970,65950000000
1663375971,67090000000
1663375972,68190000000
1663375973,69220000000
1663375974,70250000000
1663375975,71450000000
1663375976,72480000000
1663375977,74040000000
1663375978,75140000000
1663375979,76160000000
1663375980,77250000000
1663375981,78260000000
1663375982,79280000000
1663375983,80510000000
1663375983,80850000000
