t,value
1663436969,4440000000
1663436970,4480000000
1663436971,4530000000
1663436972,4570000000
1663436973,7370000000
1663436974,10020000000
1663436975,12370000000
1663436976,15270000000
1663436977,18280000000
1663436978,19100000000
1663436979,22210000000
1663436980,25260000000
1663436981,28260000000
1663436982,30010000000
1663436983,31950000000
1663436984,33540000000
1663436985,36690000000
1663436986,39910000000
1663436987,40840000000
1663436988,43120000000
1663436989,46240000000
1663436990,50020000000
1663436991,52090000000
1663436992,53930000000
1663436993,54980000000
1663436994,55030000000
1663436995,55050000000
1663436996,57070000000
1663436997,60080000000
1663436997,62480000000
