t,value
1663353681,4490000000
1663353682,4530000000
1663353683,4570000000
1663353684,4620000000
1663353685,4640000000
1663353686,4940000000
1663353687,5930000000
1663353688,7050000000
1663353689,8460000000
1663353690,10090000000
1663353691,11450000000
1663353692,12570000000
1663353693,12600000000
1663353694,12650000000
1663353695,12680000000
1663353696,12720000000
1663353697,12750000000
1663353698,13340000000
1663353699,14530000000
1663353700,15820000000
1663353701,16890000000
1663353702,17110000000
1663353703,17160000000
1663353704,17220000000
1663353705,18110000000
1663353706,18890000000
1663353707,18900000000
1663353708,18900000000
1663353709,18910000000
1663353710,19670000000
1663353711,19750000000
