t,value
1663370807,4490000000
1663370808,4540000000
1663370809,4580000000
1663370810,4600000000
1663370811,5370000000
1663370812,7560000000
1663370813,9280000000
1663370814,10840000000
1663370815,12530000000
1663370816,14530000000
1663370817,16490000000
1663370818,17410000000
1663370819,19060000000
1663370820,21090000000
1663370821,22870000000
1663370822,23650000000
1663370823,25540000000
1663370824,27240000000
1663370825,27870000000
1663370826,28000000000
1663370827,28020000000
1663370828,28730000000
1663370829,31370000000
1663370830,32710000000
1663370831,34700000000
1663370832,36120000000
1663370833,37990000000
1663370834,40210000000
1663370835,41580000000
1663370836,42840000000
1663370837,43620000000
1663370838,44570000000
1663370839,44650000000
1663370840,44670000000
1663370841,46350000000
1663370842,48180000000
1663370843,50050000000
1663370844,52110000000
1663370844,52590000000
