t,value
1663377370,4540000000
1663377371,4600000000
1663377372,4650000000
1663377373,4690000000
1663377374,7130000000
1663377375,8990000000
1663377376,10650000000
1663377377,12790000000
1663377378,13910000000
1663377379,14790000000
1663377380,16230000000
1663377381,18230000000
1663377382,19280000000
1663377383,20550000000
1663377384,22150000000
1663377385,23330000000
1663377386,24500000000
1663377387,25900000000
1663377388,26680000000
1663377389,27750000000
1663377390,28770000000
1663377391,29670000000
1663377392,30950000000
1663377393,31970000000
1663377394,33110000000
1663377395,33890000000
1663377396,34920000000
1663377397,35940000000
1663377397,36300000000
