t,value
1663373073,4570000000
1663373074,4620000000
1663373075,4660000000
1663373076,4880000000
1663373077,6650000000
1663373078,8500000000
1663373079,10900000000
1663373080,14040000000
1663373081,17130000000
1663373082,17200000000
1663373083,19760000000
1663373084,22970000000
1663373085,25990000000
1663373086,27160000000
1663373087,27320000000
1663373088,27350000000
1663373089,29720000000
1663373090,32590000000
1663373091,35760000000
1663373092,38400000000
1663373093,41420000000
1663373094,45070000000
1663373095,47810000000
1663373096,49640000000
1663373097,51920000000
1663373098,53180000000
1663373099,54240000000
1663373100,56620000000
1663373101,59580000000
1663373102,61550000000
1663373102,61660000000
