t,value
1663435533,4550000000
1663435534,4600000000
1663435535,4620000000
1663435536,5790000000
1663435537,8600000000
1663435538,11520000000
1663435539,14190000000
1663435540,16520000000
1663435541,18600000000
1663435542,19120000000
1663435543,19170000000
1663435544,19220000000
1663435545,19400000000
1663435546,20840000000
1663435547,23530000000
1663435548,25550000000
1663435549,28400000000
1663435550,28810000000
1663435551,28820000000
1663435552,28840000000
1663435553,28840000000
1663435554,30510000000
1663435555,32550000000
1663435556,34780000000
1663435557,36130000000
1663435558,38140000000
1663435559,40170000000
1663435560,41630000000
