t,value
1663428570,4370000000
1663428571,4410000000
1663428572,4450000000
1663428573,4830000000
1663428574,6620000000
1663428575,8870000000
1663428576,11580000000
1663428577,14350000000
1663428578,15410000000
1663428579,18330000000
1663428580,19630000000
1663428581,22940000000
1663428582,23530000000
1663428583,23570000000
1663428584,27100000000
1663428585,29810000000
1663428586,32680000000
1663428587,35190000000
1663428588,37260000000
1663428589,37830000000
1663428590,39560000000
1663428591,42430000000
1663428592,43670000000
