t,value
1663425173,4610000000
1663425174,4660000000
1663425175,4690000000
1663425176,5100000000
1663425177,6670000000
1663425178,9190000000
1663425179,11850000000
1663425180,13260000000
1663425181,14420000000
1663425182,15180000000
1663425183,15880000000
1663425184,18000000000
1663425185,19150000000
1663425186,20180000000
1663425187,21210000000
1663425188,21800000000
1663425189,21870000000
1663425190,21880000000
1663425191,21900000000
1663425192,21900000000
1663425193,22740000000
1663425194,24550000000
1663425195,25860000000
1663425196,27050000000
1663425197,28660000000
1663425198,29120000000
1663425199,30250000000
1663425200,31280000000
1663425201,32300000000
1663425202,34080000000
1663425203,35420000000
1663425204,36050000000
1663425205,37510000000
1663425206,38480000000
1663425207,39780000000
1663425208,40790000000
1663425209,41880000000
1663425210,43070000000
1663425211,44150000000
1663425212,45170000000
1663425213,46470000000
1663425213,46860000000
