t,count
1663431556,0
1663431557,0
1663431558,0
1663431559,0
1663431560,0
1663431561,0
1663431562,0
1663431563,0
1663431564,3540594722
1663431565,3540594722
1663431566,5004581859
1663431567,5060690803
1663431568,5060690803
1663431569,6859141239
1663431570,6859141239
1663431571,6859141239
1663431572,6859141239
1663431573,8347371844
1663431574,8347371844
1663431575,8347371844
1663431576,10427298363
1663431577,10853542108
1663431578,11043994285
1663431579,11043994285
1663431580,11043994285
1663431581,11043994285
1663431582,12227321574
1663431583,12235788469
1663431584,12235788469
1663431584,13808896922
