t,count
1663416413,0
1663416414,0
1663416415,0
1663416416,0
1663416417,0
1663416418,0
1663416419,0
1663416420,0
1663416421,0
1663416422,0
1663416423,0
1663416424,0
1663416425,6903757670
1663416426,6903757670
1663416427,6903757670
1663416428,6903757670
1663416429,6903757670
1663416430,6903757670
1663416431,6903757670
1663416432,6903757670
1663416433,12179275862
1663416434,12216861394
1663416435,12216861394
1663416436,12216861394
1663416437,12216861394
1663416438,12216861394
1663416439,12216861394
1663416440,12216861394
1663416441,12216861394
1663416442,12216861394
1663416443,20000287753
1663416444,20000287753
1663416445,20000287753
1663416446,20000287753
1663416447,20000287753
1663416448,20000287753
1663416449,20000287753
1663416450,20000287753
1663416451,20000287753
1663416452,20000287753
1663416453,20000287753
1663416454,20000287753
1663416455,20000287753
1663416456,20000287753
1663416457,20000287753
1663416458,26671111364
1663416459,26671111364
1663416460,26671111364
1663416461,26671111364
1663416462,26671111364
1663416463,26671111364
1663416464,26671111364
1663416465,26671111364
1663416466,26671111364
1663416467,34254176291
1663416468,34254176291
1663416469,34662167425
1663416470,35003311225
1663416471,35906523833
1663416472,35961307497
1663416473,35961307497
1663416474,35961307497
1663416475,35961307497
1663416476,35961307497
1663416477,35961307497
1663416478,35961307497
1663416479,35961307497
1663416480,35961307497
1663416481,35961307497
1663416482,35961307497
1663416483,35961307497
1663416484,41324122641
1663416485,41324122641
1663416486,41324122641
1663416487,41324122641
1663416488,41324122641
1663416489,41324122641
1663416490,41324122641
1663416491,47729199621
1663416492,47729199621
1663416493,47729199621
1663416494,47729199621
1663416495,47729199621
1663416496,47729199621
1663416497,47729199621
1663416497,54026516707
