t,count
1663382591,0
1663382592,0
1663382593,0
1663382594,0
1663382595,0
1663382596,0
1663382597,0
1663382598,0
1663382599,6252063889
1663382600,6252063889
1663382601,6252063889
1663382602,11464729665
1663382603,11464729665
1663382604,12530882213
1663382605,12530882213
1663382606,16575778973
1663382607,16575778973
1663382608,16575778973
1663382609,21200475499
1663382610,21824385379
1663382611,22417454142
1663382612,22417454142
1663382613,22417454142
1663382614,22417454142
1663382614,26476225179
