t,count
1663360150,0
1663360151,0
1663360152,0
1663360153,0
1663360154,0
1663360155,0
1663360156,0
1663360157,0
1663360158,0
1663360159,0
1663360160,0
1663360161,3365847060
1663360162,3365847060
1663360163,3365847060
1663360164,3365847060
1663360165,4953045218
1663360166,4953045218
1663360167,5778211333
1663360168,5778211333
1663360169,5778211333
1663360170,5778211333
1663360171,5778211333
1663360172,5778211333
1663360173,5778211333
1663360174,7157677430
1663360175,7157677430
1663360176,8280836258
1663360177,8360009220
1663360178,8551059461
1663360179,8675308044
1663360180,8675308044
1663360181,8675308044
1663360182,9574853091
1663360183,10695760931
1663360184,10704379401
1663360184,11689697696
