t,count
1663381783,0
1663381784,0
1663381785,0
1663381786,0
1663381787,0
1663381788,0
1663381789,0
1663381790,0
1663381791,5543297068
1663381792,5543297068
1663381793,8852936105
1663381794,8945104437
1663381795,8945104437
1663381796,12926252756
1663381797,12926252756
1663381798,13835731771
1663381799,13835731771
1663381800,17266114567
1663381801,17266114567
1663381802,21935520980
1663381803,23204773745
1663381804,24112806717
1663381805,24730013346
1663381806,24730013346
1663381807,24730013346
1663381808,28071022067
1663381809,28091108180
1663381810,31121713878
