t,count
1663419593,0
1663419594,0
1663419595,0
1663419596,0
1663419597,0
1663419598,0
1663419599,0
1663419600,0
1663419601,0
1663419602,6811697447
1663419603,7064865138
1663419604,7064865138
1663419605,7064865138
1663419606,7064865138
1663419607,13749904912
1663419608,13749904912
1663419609,13749904912
1663419610,13749904912
1663419611,13749904912
1663419612,13749904912
1663419613,13749904912
1663419614,13749904912
1663419615,20182001823
1663419616,20182001823
1663419617,20182001823
1663419618,20182001823
1663419619,23415335900
1663419620,27097376018
1663419621,27913136491
1663419622,28711283502
1663419623,28711283502
1663419624,28711283502
1663419625,28711283502
1663419626,28711283502
1663419627,28711283502
1663419628,28711283502
1663419628,34475653170
