t,count
1663373109,0
1663373110,0
1663373111,0
1663373112,0
1663373113,0
1663373114,0
1663373115,0
1663373116,0
1663373117,0
1663373118,7484444329
1663373119,7484444329
1663373120,7484444329
1663373121,7484444329
1663373122,15407440211
1663373123,15407440211
1663373124,15407440211
1663373125,15407440211
1663373126,15407440211
1663373127,15407440211
1663373128,15407440211
1663373129,22781476242
1663373130,22781476242
1663373131,22781476242
1663373132,30385469491
1663373133,30881239023
1663373134,31747297541
1663373135,32193408181
1663373136,32193408181
1663373137,32193408181
1663373138,32193408181
1663373139,32193408181
1663373140,38510016380
1663373140,38515268290
