t,count
1663355281,0
1663355282,0
1663355283,0
1663355284,0
1663355285,0
1663355286,0
1663355287,0
1663355288,0
1663355289,0
1663355290,0
1663355291,4680793131
1663355292,4680793131
1663355293,4680793131
1663355294,4680793131
1663355295,7668024074
1663355296,7668024074
1663355297,7668024074
1663355298,10883668056
1663355299,10883668056
1663355300,10883668056
1663355301,10883668056
1663355302,10883668056
1663355303,10883668056
1663355304,13546782645
1663355305,13546782645
1663355306,13546782645
1663355307,16887699793
1663355308,17125951658
1663355309,17422115721
1663355310,17656296745
1663355311,17656296745
1663355312,17656296745
1663355313,17656296745
1663355314,20222807207
1663355315,21370116939
1663355315,22534698954
