t,count
1663417538,0
1663417539,0
1663417540,0
1663417541,0
1663417542,0
1663417543,0
1663417544,0
1663417545,0
1663417546,0
1663417547,0
1663417548,0
1663417549,6485716181
1663417550,6485716181
1663417551,6485716181
1663417552,6485716181
1663417553,6485716181
1663417554,6485716181
1663417555,6485716181
1663417556,6485716181
1663417557,6485716181
1663417558,13707815845
1663417559,13707815845
1663417560,13707815845
1663417561,13707815845
1663417562,13707815845
1663417563,13707815845
1663417564,18833536707
1663417565,18833536707
1663417566,18833536707
1663417567,18833536707
1663417568,18833536707
1663417569,18833536707
1663417570,24643696662
1663417571,24643696662
1663417572,24643696662
1663417573,24643696662
1663417574,24643696662
1663417575,24643696662
1663417576,24643696662
1663417577,24643696662
1663417578,24643696662
1663417579,31878870021
1663417580,32554447508
1663417581,33303367815
1663417582,33303367815
1663417583,33303367815
1663417584,33303367815
1663417585,33303367815
1663417586,33303367815
1663417587,33303367815
1663417588,33303367815
1663417589,33303367815
1663417590,33303367815
1663417591,33303367815
1663417592,38659843656
1663417592,38659843656
