t,value
1663422093,116465776
1663422094,119150480
1663422095,120948256
1663422096,128660976
1663422097,119611448
1663422098,224295120
1663422099,165966112
1663422100,235085752
1663422101,297365744
1663422102,666582472
1663422103,611810056
1663422104,1189338344
1663422105,141021592
1663422106,183870888
1663422107,546813800
1663422108,1360748232
1663422109,1578988904
1663422110,1880018624
1663422111,625623024
1663422112,745439176
1663422113,978092936
1663422114,1013313800
1663422115,1047080904
1663422116,1683736064
1663422117,707937232
