t,value
1663360894,97700048
1663360895,100384776
1663360896,102182552
1663360897,103085544
1663360898,104883320
1663360899,77604712
1663360900,94068144
1663360901,168538248
1663360902,214348440
1663360903,109541008
1663360904,251965952
1663360905,321956176
1663360906,190863368
1663360907,235223864
1663360908,121386072
1663360909,611984320
1663360910,82678104
1663360911,110764088
1663360912,481290632
1663360913,272682368
1663360914,213358688
1663360915,241282280
1663360916,160380608
1663360917,362239160
1663360918,731715640
1663360919,217171136
1663360920,218603432
1663360921,551797592
1663360922,585694320
1663360923,257413400
1663360924,373131632
1663360925,400735896
1663360926,483262520
1663360927,577929200
1663360928,622266280
1663360929,623716168
1663360930,246001776
1663360931,518756952
1663360932,693104320
1663360933,641261384
1663360934,646257400
