t,value
1663419063,115233048
1663419064,117917752
1663419065,119715528
1663419066,128672344
1663419067,115275896
1663419068,214439792
1663419069,168147472
1663419070,419370272
1663419071,166761328
1663419072,260945408
1663419073,1114765792
1663419074,1445202168
1663419075,647471616
1663419076,789763288
1663419077,1388404040
1663419078,1024958824
1663419079,1060083512
1663419080,1061556080
1663419081,1342640688
1663419082,1902888336
1663419083,810484576
1663419084,1505098616
1663419085,812080328
1663419086,988966448
1663419087,1313715080
1663419088,1495429120
1663419089,1659172152
1663419090,1867064552
1663419091,1870247960
1663419092,502955744
1663419093,1388680936
1663419094,1010649264
1663419095,605264448
1663419096,1393682728
