t,value
1663352000,48220320
1663352001,51745472
1663352002,53022312
1663352003,54536408
1663352004,56034152
1663352005,64127584
1663352006,118686280
1663352007,70417160
1663352008,86626696
1663352009,138703296
1663352010,161595640
1663352011,76652720
1663352012,93455456
1663352013,157003824
1663352014,202888896
1663352015,158769400
1663352016,193741872
1663352017,104900192
1663352018,236979304
1663352019,232978360
1663352020,243338456
1663352021,192383048
1663352022,156736784
1663352023,179495280
1663352024,181125080
1663352025,253700984
1663352026,371063328
1663352027,240923128
1663352028,363065608
1663352029,217199592
1663352030,283292312
1663352031,302789104
1663352032,355419856
1663352033,130551096
1663352034,154295160
1663352035,155699408
1663352036,345345528
1663352037,134985520
1663352038,296705256
1663352038,299331064
