t,value
1663380023,115430264
1663380024,118114968
1663380025,119912744
1663380026,120815736
1663380027,87326496
1663380028,192997816
1663380029,144701064
1663380030,437439968
1663380031,283258184
1663380032,157522408
1663380033,890479904
1663380034,1330814360
1663380035,736109824
1663380036,303378800
1663380037,386217168
1663380038,274895944
1663380039,1502420272
1663380040,1438598728
1663380041,536352040
1663380042,1174605232
1663380043,660490648
1663380044,853497328
1663380045,1115201024
1663380046,1133032560
1663380047,1184138672
1663380048,1556225800
1663380049,787097264
1663380050,1302880432
1663380051,978341368
