t,value
1663355240,115251552
1663355241,117936232
1663355242,119734008
1663355243,120637000
1663355244,96418816
1663355245,190600752
1663355246,144659280
1663355247,106513064
1663355248,255149160
1663355249,154092480
1663355250,109260576
1663355251,245081912
1663355252,352736904
1663355253,157019232
1663355254,199923368
1663355255,351893648
1663355256,358597912
1663355257,434808368
1663355258,436233432
1663355259,162863512
1663355260,183149016
1663355261,255806456
1663355262,438488488
1663355263,463274232
1663355264,403982576
1663355265,297909800
1663355266,332751256
1663355267,375520584
1663355268,422041304
1663355269,423437048
1663355270,473895056
1663355271,326701416
1663355272,460491520
1663355273,347057568
1663355274,379634264
