t,value
1663380551,115350960
1663380552,118035664
1663380553,119833440
1663380554,120736432
1663380555,135737896
1663380556,173600080
1663380557,135853920
1663380558,504717896
1663380559,1054151032
1663380560,1284900792
1663380561,239085584
1663380562,899139312
1663380563,954025784
1663380564,618530456
1663380565,1291242848
1663380566,1215664992
1663380567,1268388920
1663380568,1283862176
1663380569,1295029752
1663380570,352383528
1663380571,367501936
1663380572,378165760
1663380573,963245216
1663380574,486758272
1663380575,523626072
1663380576,702507912
1663380577,878602864
1663380578,1119751896
1663380579,1495715008
1663380580,1537711792
1663380581,714455992
1663380582,1214990216
1663380583,1047691288
1663380584,1620708024
1663380584,1670594472
