t,value
1663378658,114111696
1663378659,116796424
1663378660,118594200
1663378661,119497192
1663378662,134248072
1663378663,240879752
1663378664,115525096
1663378665,109125744
1663378666,502370648
1663378667,431492224
1663378668,1014302920
1663378669,1357255104
1663378670,1393523272
1663378671,616383120
1663378672,253878016
1663378673,1120389976
1663378674,912613640
1663378675,947573504
1663378676,948965936
1663378677,950364560
1663378678,413554080
1663378679,416625808
1663378680,1226070440
1663378681,388889016
1663378682,441945832
1663378683,1136631672
1663378684,1044891192
1663378685,1192126864
1663378686,1354882960
1663378687,1114724136
1663378688,1199205288
1663378689,1571840368
1663378690,1564891408
1663378691,905068936
1663378692,898207592
1663378693,315872432
1663378694,516670696
