t,value
1663361781,96482688
1663361782,99167424
1663361783,100965200
1663361784,101868192
1663361785,103657760
1663361786,96816256
1663361787,115131472
1663361788,156933888
1663361789,225917408
1663361790,131690704
1663361791,251485088
1663361792,113233496
1663361793,382436008
1663361794,394590264
1663361795,395604800
1663361796,426667960
1663361797,138281224
1663361798,325295920
1663361799,163507408
1663361800,181039760
1663361801,182417968
1663361802,247362320
1663361803,463898360
1663361804,276025112
1663361805,180658024
1663361805,211835944
