t,value
1663370197,114242728
1663370198,116927480
1663370199,118725256
1663370200,119620040
1663370201,110063512
1663370202,224167304
1663370203,117061912
1663370204,212268104
1663370205,474679464
1663370206,375919616
1663370207,419525040
1663370208,148092128
1663370209,226865224
1663370210,500165296
1663370211,514208056
1663370212,298917288
1663370213,306868760
1663370214,889164528
1663370215,1125578096
1663370216,417022024
1663370217,629851600
1663370218,639472760
1663370219,528284288
1663370220,257119976
1663370221,401416320
1663370222,493887240
1663370223,609572192
1663370224,809267240
1663370225,810677632
1663370226,812062848
1663370227,490670552
1663370228,941575160
1663370229,1041788904
1663370230,607299752
1663370230,629632664
