t,value
1663352925,64337568
1663352926,67450688
1663352927,68825696
1663352928,70208912
1663352929,71575712
1663352930,105375280
1663352931,72303944
1663352932,99349080
1663352933,79096480
1663352934,104918544
1663352935,134382488
1663352936,89837640
1663352937,71919064
1663352938,142534016
1663352939,108572264
1663352940,260764664
1663352941,220172088
1663352942,286659392
1663352943,140615816
1663352944,174654808
1663352945,309808656
1663352946,301008424
1663352947,317765792
1663352948,123100400
1663352949,176162592
1663352950,177710536
1663352951,200353400
1663352952,201765864
1663352953,203212128
1663352954,238936712
1663352955,359778576
1663352956,196599176
1663352957,354723016
1663352958,183644392
1663352959,422741064
1663352960,458045056
1663352961,375391736
1663352962,425691888
1663352963,475368992
1663352964,483760960
1663352965,163620504
1663352966,198394000
1663352967,199847056
1663352968,288191184
1663352969,281510656
1663352970,243632392
1663352971,254673408
1663352972,320786968
1663352972,247605232
