t,value
1663418320,97581656
1663418321,100266360
1663418322,102064136
1663418323,136886984
1663418324,113593368
1663418325,232129928
1663418326,351558976
1663418327,244042136
1663418328,268793368
1663418329,911332488
1663418330,330157520
1663418331,620917696
1663418332,1169218752
1663418333,260277096
1663418334,426530688
1663418335,370480816
1663418336,245660864
1663418337,990938776
1663418338,1096322456
1663418339,126360040
1663418340,1315084208
1663418341,1157884456
1663418342,1024554152
1663418343,933899576
1663418344,1675768616
1663418345,98445824
