t,value
1663368386,48395800
1663368387,51788192
1663368388,53029512
1663368389,54489632
1663368390,119766512
1663368391,99785976
1663368392,156111040
1663368393,148399400
1663368394,111633888
1663368395,131019584
1663368396,101464016
1663368397,402092032
1663368398,244582568
1663368399,123284560
1663368400,323434632
1663368401,332216232
1663368402,352245304
1663368403,262161512
1663368404,456420592
1663368405,766500344
1663368406,321445904
1663368407,378661584
1663368408,412198264
1663368409,447279344
1663368410,559012936
1663368411,359850168
1663368411,377820216
