t,value
1663417381,96599960
1663417382,99284664
1663417383,101082440
1663417384,101985432
1663417385,64064408
1663417386,179290536
1663417387,139037848
1663417388,252146680
1663417389,263989568
1663417390,440040408
1663417391,441325128
1663417392,703411792
1663417393,996783088
1663417394,1024954232
1663417395,1053781592
1663417396,713062840
1663417397,1183282032
1663417398,1184672528
1663417399,1196181808
1663417400,1197564096
1663417401,1201860488
1663417402,966946888
1663417403,555088760
1663417404,270858224
1663417405,1285254424
1663417406,1693294184
1663417407,1012463600
1663417408,756759376
1663417409,478145688
1663417410,1164066840
1663417411,1885817976
1663417413,247464296
1663417413,320180680
1663417414,454469056
1663417415,484105504
1663417416,485524280
1663417417,487794728
1663417418,603233720
1663417419,514684496
1663417420,316787048
1663417421,1819385264
1663417422,527386672
1663417423,593379808
