t,value
1663418695,114180336
1663418696,116865072
1663418697,118662848
1663418698,119565840
1663418699,144552096
1663418700,260222336
1663418701,164906544
1663418702,218265216
1663418703,614696184
1663418704,781649440
1663418705,1074704192
1663418706,301310840
1663418707,479762760
1663418708,688570160
1663418709,1250680288
1663418710,349860168
1663418711,795220536
1663418712,1506466384
1663418713,1507902480
1663418714,1520634504
1663418715,1522070656
1663418716,653365808
1663418717,1851297440
1663418718,778849032
1663418719,423554960
1663418720,1516773832
1663418721,869261760
1663418722,431865216
1663418723,770421944
1663418724,1067621048
1663418725,1540549544
1663418726,1541971288
1663418727,1543369584
1663418728,583226232
1663418729,484021720
1663418730,1440890384
1663418731,691707312
1663418732,1928169520
1663418733,1581173080
1663418734,993777744
1663418735,495716944
1663418735,1335917944
