t,value
1663363073,114370736
1663363074,117055440
1663363075,118853216
1663363076,119756208
1663363077,80935584
1663363078,171152176
1663363079,261895576
1663363080,139645616
1663363081,288910008
1663363082,181344584
1663363083,225384584
1663363084,326695984
1663363085,613193088
1663363086,603695512
1663363087,626991040
1663363088,405974160
1663363089,737890656
1663363090,145530512
1663363091,595350104
1663363092,747740912
1663363093,704917168
1663363094,706332008
1663363095,588711072
1663363096,390981264
1663363097,478122792
1663363098,547448416
1663363099,567314600
1663363100,720549720
1663363101,395149504
1663363102,327302424
1663363103,684601752
1663363104,586603328
1663363105,614933592
