t,value
1663373005,115412912
1663373006,118105752
1663373007,119903528
1663373008,120806520
1663373009,80882520
1663373010,194126720
1663373011,164494520
1663373012,442660032
1663373013,567972976
1663373014,706336728
1663373015,840628664
1663373016,633912104
1663373017,1033179784
1663373018,1034598432
1663373019,1036017080
1663373020,692775960
1663373021,1138257752
1663373022,980234688
1663373023,855152320
1663373024,855648152
1663373025,863499656
1663373026,995798936
1663373027,1148534144
1663373028,1216839016
1663373029,1253062016
1663373030,748587168
1663373031,638844776
1663373031,689753984
