t,value
1663353395,46429568
1663353396,49021152
1663353397,50590248
1663353398,52039304
1663353399,53406448
1663353400,99958752
1663353401,109780200
1663353402,140797632
1663353403,134362272
1663353404,171632632
1663353405,131320160
1663353406,100285288
1663353407,194388552
1663353408,122895080
1663353409,140322072
1663353410,141700488
1663353411,143136352
1663353412,155806080
1663353413,206577720
1663353414,337958944
1663353415,412696544
1663353416,137224184
1663353417,138632704
1663353418,160401224
1663353419,225616936
1663353420,420284360
1663353421,137768144
1663353422,343641832
1663353423,231067672
1663353424,233019280
1663353425,177682080
1663353426,186966136
1663353427,222905832
1663353428,258532552
1663353429,289581216
1663353430,358995952
1663353431,360429416
1663353432,331342144
1663353433,316610496
1663353434,409448976
