t,value
1663352098,4430000000
1663352099,4490000000
1663352100,4530000000
1663352101,4570000000
1663352102,4600000000
1663352103,5050000000
1663352104,6270000000
1663352105,7450000000
1663352106,9010000000
1663352107,10000000000
1663352108,11110000000
1663352109,12000000000
1663352110,13150000000
1663352111,14230000000
1663352112,14930000000
1663352113,15100000000
1663352114,15710000000
1663352115,16570000000
1663352116,17640000000
1663352117,18510000000
1663352118,19010000000
1663352119,19700000000
1663352120,20130000000
1663352121,20260000000
1663352122,20430000000
1663352123,21360000000
1663352124,21540000000
1663352125,21720000000
1663352126,22700000000
1663352127,23570000000
1663352128,24710000000
1663352129,25580000000
1663352130,26620000000
1663352131,27550000000
1663352132,28250000000
1663352133,28770000000
1663352134,29480000000
1663352135,29900000000
1663352136,29960000000
1663352137,31210000000
1663352138,32100000000
1663352139,32920000000
1663352140,33470000000
1663352141,34310000000
1663352141,34320000000
