t,value
1663435951,4330000000
1663435952,4380000000
1663435953,4420000000
1663435954,4520000000
1663435955,7050000000
1663435956,8780000000
1663435957,10620000000
1663435958,13650000000
1663435959,14450000000
1663435960,17460000000
1663435961,19010000000
1663435962,21850000000
1663435963,22870000000
1663435964,24940000000
1663435965,27370000000
1663435966,29640000000
1663435967,32110000000
1663435968,35190000000
1663435969,37950000000
1663435970,39820000000
1663435971,39960000000
1663435972,40040000000
1663435973,42830000000
1663435974,45690000000
1663435974,45940000000
