t,value
1663367467,4490000000
1663367468,4540000000
1663367469,4570000000
1663367470,4610000000
1663367471,6850000000
1663367472,9640000000
1663367473,12070000000
1663367474,14770000000
1663367475,18530000000
1663367476,20050000000
1663367477,21860000000
1663367478,23480000000
1663367479,25460000000
1663367480,28930000000
1663367481,32430000000
1663367482,32640000000
1663367483,32710000000
1663367484,32760000000
1663367485,35630000000
1663367486,39460000000
1663367487,42170000000
1663367488,45950000000
1663367489,47440000000
