t,value
1663428152,3760000000
1663428153,3810000000
1663428154,3840000000
1663428155,3880000000
1663428156,6600000000
1663428157,9100000000
1663428158,11240000000
1663428159,14470000000
1663428160,15090000000
1663428161,17940000000
1663428162,20030000000
1663428163,22390000000
1663428164,24500000000
1663428165,24760000000
1663428166,25970000000
1663428167,29520000000
1663428168,31550000000
1663428169,35210000000
1663428170,37780000000
1663428171,39830000000
1663428172,41080000000
1663428173,41140000000
1663428174,42740000000
1663428175,45600000000
1663428176,47490000000
