t,value
1663370238,4670000000
1663370239,4710000000
1663370240,4760000000
1663370241,4790000000
1663370242,5910000000
1663370243,7250000000
1663370244,9530000000
1663370245,11280000000
1663370246,13460000000
1663370247,14870000000
1663370248,15040000000
1663370249,16570000000
1663370250,18500000000
1663370251,19730000000
1663370252,20920000000
1663370253,22860000000
1663370254,24020000000
1663370255,24200000000
1663370256,24210000000
1663370257,24910000000
1663370258,26870000000
1663370259,28820000000
1663370260,30020000000
1663370261,32330000000
1663370262,34160000000
1663370263,35270000000
1663370264,36500000000
1663370265,37080000000
1663370266,38080000000
1663370267,39570000000
1663370268,40460000000
1663370269,40470000000
1663370270,41710000000
1663370271,43740000000
1663370272,45250000000
1663370273,46910000000
1663370273,47020000000
