t,value
1663371231,4640000000
1663371232,4690000000
1663371233,4730000000
1663371234,4770000000
1663371235,5570000000
1663371236,7030000000
1663371237,8620000000
1663371238,10420000000
1663371239,12490000000
1663371240,14350000000
1663371241,15420000000
1663371242,16200000000
1663371243,18150000000
1663371244,20130000000
1663371245,21870000000
1663371246,22130000000
1663371247,22170000000
1663371248,23280000000
1663371249,25150000000
1663371250,27080000000
1663371251,28960000000
1663371252,29630000000
1663371253,31500000000
1663371254,33590000000
1663371255,35260000000
1663371256,36500000000
1663371257,37340000000
1663371258,37970000000
1663371259,37980000000
1663371260,38720000000
1663371261,40350000000
1663371262,42360000000
1663371262,42380000000
