t,value
1663376608,4620000000
1663376611,9470000000
1663376614,14380000000
1663376617,17000000000
1663376620,21670000000
1663376623,24440000000
1663376626,28160000000
1663376629,31220000000
1663376632,33700000000
1663376635,37920000000
1663376638,41440000000
1663376641,45520000000
1663376644,48740000000
1663376647,51320000000
1663376650,54400000000
1663376653,57890000000
1663376656,62030000000
1663376659,64970000000
1663376662,68010000000
1663376665,71130000000
1663376668,74170000000
1663376671,77670000000
1663376674,80720000000
1663376676,83000000000
