t,value
1663427313,4500000000
1663427314,4550000000
1663427315,4600000000
1663427316,4850000000
1663427317,6610000000
1663427318,8520000000
1663427319,10930000000
1663427320,13650000000
1663427321,15540000000
1663427322,15920000000
1663427323,18840000000
1663427324,20850000000
1663427325,23010000000
1663427326,24040000000
1663427327,24060000000
1663427328,24080000000
1663427329,25150000000
1663427330,27570000000
1663427331,29940000000
1663427332,31470000000
1663427333,33280000000
1663427334,35440000000
1663427335,38230000000
1663427336,40440000000
1663427337,42420000000
1663427338,43010000000
1663427339,43020000000
1663427340,43040000000
1663427341,44270000000
1663427342,46300000000
1663427343,48850000000
1663427343,48880000000
