t,value
1663419904,4480000000
1663419905,4520000000
1663419906,4590000000
1663419907,4630000000
1663419908,7210000000
1663419909,9950000000
1663419910,12110000000
1663419911,14970000000
1663419912,17060000000
1663419913,18130000000
1663419914,20620000000
1663419915,22020000000
1663419916,23340000000
1663419917,25310000000
1663419918,27440000000
1663419919,29640000000
1663419920,29650000000
1663419921,30490000000
1663419922,31500000000
1663419923,32550000000
1663419924,33860000000
1663419925,35970000000
1663419926,38380000000
1663419927,39690000000
1663419928,41830000000
1663419929,43610000000
1663419929,43750000000
