t,value
1663417199,4440000000
1663417200,4480000000
1663417201,4530000000
1663417202,4570000000
1663417203,7070000000
1663417204,10040000000
1663417205,12280000000
1663417206,14060000000
1663417207,15130000000
1663417208,16930000000
1663417209,17980000000
1663417210,18310000000
1663417211,18490000000
1663417212,18520000000
1663417213,20680000000
1663417214,22380000000
1663417215,23690000000
1663417216,25300000000
1663417217,26240000000
1663417218,28050000000
1663417219,29060000000
1663417220,30220000000
1663417221,31470000000
1663417222,32710000000
1663417222,32730000000
