t,value
1663362566,4560000000
1663362567,4620000000
1663362568,4660000000
1663362569,4700000000
1663362570,5560000000
1663362571,7380000000
1663362572,9080000000
1663362573,10740000000
1663362574,12780000000
1663362575,13520000000
1663362576,13900000000
1663362577,15610000000
1663362578,17560000000
1663362579,18090000000
1663362580,19900000000
1663362581,21800000000
1663362582,22100000000
1663362583,22120000000
1663362584,23380000000
1663362585,25380000000
1663362586,27290000000
1663362587,29500000000
1663362588,31240000000
1663362589,33370000000
1663362590,35030000000
1663362591,36040000000
1663362592,37120000000
1663362593,37160000000
1663362594,37240000000
1663362595,38240000000
1663362596,40100000000
1663362597,41530000000
1663362598,42840000000
