t,value
1663363241,4580000000
1663363242,4630000000
1663363243,4680000000
1663363244,4720000000
1663363245,5960000000
1663363246,7300000000
1663363247,8800000000
1663363248,10090000000
1663363249,11890000000
1663363250,14010000000
1663363251,14440000000
1663363252,15520000000
1663363253,17290000000
1663363254,19230000000
1663363255,20270000000
1663363256,21230000000
1663363257,23360000000
1663363258,25330000000
1663363259,26010000000
1663363260,26050000000
1663363261,26060000000
1663363262,27220000000
1663363263,29150000000
1663363264,31410000000
1663363265,33200000000
1663363266,34770000000
1663363267,36510000000
1663363268,38540000000
1663363269,40310000000
1663363270,41310000000
1663363271,43320000000
1663363272,44260000000
1663363273,44360000000
1663363274,44370000000
1663363275,46280000000
1663363276,48270000000
1663363277,49660000000
1663363278,51580000000
1663363279,52600000000
1663363279,52620000000
