t,value
1663352816,4130000000
1663352817,4190000000
1663352818,4240000000
1663352819,4290000000
1663352820,4320000000
1663352821,4750000000
1663352822,5820000000
1663352823,6910000000
1663352824,7980000000
1663352825,8850000000
1663352826,9650000000
1663352827,10420000000
1663352828,11250000000
1663352829,12110000000
1663352830,12950000000
1663352831,13120000000
1663352832,13240000000
1663352833,14260000000
1663352834,15100000000
1663352835,16140000000
1663352836,17050000000
1663352837,17370000000
1663352838,18350000000
1663352839,19390000000
1663352840,19940000000
1663352841,19970000000
1663352842,19980000000
1663352843,20760000000
1663352844,21830000000
1663352845,22850000000
1663352846,23960000000
1663352847,24490000000
1663352848,25360000000
1663352849,26470000000
1663352850,26960000000
1663352851,27540000000
1663352852,28290000000
1663352853,28740000000
1663352854,29260000000
1663352855,29290000000
1663352856,29460000000
1663352857,30510000000
1663352858,31480000000
1663352859,32290000000
1663352860,33040000000
