t,value
1663368761,4520000000
1663368762,4570000000
1663368763,4620000000
1663368764,4640000000
1663368765,6230000000
1663368766,8190000000
1663368767,10350000000
1663368768,12310000000
1663368769,14020000000
1663368770,15120000000
1663368771,16130000000
1663368772,16170000000
1663368773,17770000000
1663368774,19610000000
1663368775,20680000000
1663368776,21850000000
1663368777,22500000000
1663368778,24060000000
1663368779,25080000000
1663368780,26100000000
1663368781,27120000000
1663368782,27470000000
1663368783,27500000000
1663368784,27530000000
1663368785,27540000000
1663368786,27550000000
1663368787,28960000000
1663368788,30240000000
1663368789,31250000000
1663368790,32530000000
1663368791,34530000000
1663368792,35450000000
1663368793,36490000000
1663368794,37540000000
1663368795,38970000000
1663368796,40020000000
1663368797,40920000000
1663368798,42240000000
1663368799,43210000000
1663368800,43250000000
1663368801,43260000000
1663368802,43310000000
1663368803,43920000000
1663368804,45010000000
1663368805,46000000000
1663368806,47580000000
1663368807,48270000000
1663368808,49320000000
1663368809,50350000000
1663368810,50970000000
1663368810,50990000000
