t,value
1663415965,4680000000
1663415966,4730000000
1663415967,4770000000
1663415968,4800000000
1663415969,5220000000
1663415970,7770000000
1663415971,10750000000
1663415972,13190000000
1663415973,14600000000
1663415974,15210000000
1663415975,15560000000
1663415976,17700000000
1663415977,19380000000
1663415978,20470000000
1663415979,21810000000
1663415980,23040000000
1663415981,24090000000
1663415982,24300000000
1663415983,24330000000
1663415984,24340000000
1663415985,24350000000
1663415986,26410000000
1663415987,27350000000
1663415988,29190000000
1663415989,30890000000
1663415990,31910000000
1663415991,33460000000
1663415992,34820000000
1663415993,36050000000
1663415994,37260000000
1663415995,38290000000
1663415996,39110000000
1663415997,40230000000
1663415998,41300000000
1663415999,42340000000
1663416000,43370000000
1663416001,44870000000
1663416002,45990000000
1663416003,47050000000
1663416003,47710000000
