t,value
1663377899,4560000000
1663377900,4610000000
1663377901,4650000000
1663377902,4680000000
1663377903,6830000000
1663377904,8550000000
1663377905,11080000000
1663377906,12870000000
1663377907,13940000000
1663377908,15000000000
1663377909,16040000000
1663377910,17080000000
1663377911,17670000000
1663377912,20080000000
1663377913,21210000000
1663377914,22320000000
1663377915,23630000000
1663377916,24790000000
1663377917,26010000000
1663377918,26040000000
1663377919,26570000000
1663377920,27940000000
1663377921,29090000000
1663377922,30240000000
1663377923,31290000000
1663377924,32510000000
1663377925,33600000000
1663377926,34160000000
