t,count
1663438243,0
1663438244,0
1663438245,0
1663438246,0
1663438247,0
1663438248,0
1663438249,0
1663438250,0
1663438251,6478436303
1663438252,6478436303
1663438253,6478436303
1663438254,11381035724
1663438255,11381035724
1663438256,16402602497
1663438257,16402602497
1663438258,16402602497
1663438259,17623955360
1663438260,17623955360
1663438261,22918968880
1663438262,22918968880
1663438263,22918968880
1663438264,28992362172
1663438265,29623818584
1663438266,30331800373
1663438267,30331800373
1663438268,30331800373
1663438269,30331800373
1663438270,34971641172
1663438271,38881604950
1663438272,38904327154
